shots,errors,discards,seconds,decoder,strong_id,json_metadata,custom_counts
100000000000,449,0,3033579.451,pymatching,df814aa272627ea6c6a1317ee4c78924b32354b695483be240d46de1f390e0e6,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
100000000000,404,0,330543.493,pymatching,0e25259605723fbc00e5ebce62d6e9095bc01b737e7ea1bbcdea39b3b7d3bc98,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved_Z2X_X2Z_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
100000000000,788,0,346011.31,pymatching,1411b76b343cf3a6212ee8a1b57f41c9468d90640fa12d9c174a5740db2fc786,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0002""}",
100000000000,941,0,350211.666,pymatching,f6b151214132ed3e50b9735f9aac03646cda06dbe5ef9adb5c0137fde95693f6,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0002""}",
100000000000,27,0,312626.301,pymatching,20ce6350ce119365d6c718426c51e9e94ecb304e4129f4a04e05341f564f6b55,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
100000000000,602,0,322525.45,pymatching,855c37b2a69b3144449ace983c521150ebfb857bdbeca0166f9d36760fad2d5c,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""alternating_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
100000000000,918,0,3013061.9869999997,pymatching,b6555fe11ccb361d41f54a48cc18b185dece1075360fee06baf029ec052d84b1,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""alternating"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
100000000000,36,0,324861.71,pymatching,60183577f14187b5cbfdafff023e2e8d0c26abea966cf537a5e4241fff270199,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
100000000000,60,0,322604.88,pymatching,3ff7f5e3830a0d14434202ecc8aeea69e47758b9b9f791a48e4e8058513a3c34,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
100000000000,17,0,314151.033,pymatching,6f29995e16f847ff88fdd5a7e9b7b2e97a362da0db191e301ddce77b6e544a6a,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
100000000000,356,0,314426.446,pymatching,754eb45b9e962e932a39c8c16d9f47e29cf4652e297e078a5893cf338ab0b44d,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""alternating_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
100000000000,108,0,319736.576,pymatching,210f67956bd76796971c7a329659f020cefaff1991809183b6946b695f7585b3,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved_Z2X_X2Z_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
89604555696,1003,0,2806735.215,pymatching,60c3f824d65afb11759bda70ff2e55a5fffb9966fd6afbd12f181dd2cb317325,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved"",""noise_model"":""SI1000"",""p"":""0.0001""}",
83828491398,1005,0,312571.724,pymatching,108ba18fcf648bebc8b4abd27fe05e9e96ad8730a8b64603ff352016d4e07643,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""SI1000"",""p"":""0.0002""}",
81899951957,1003,0,121857.06,pymatching,ae8692f1e4845a1c873fa933518ed8ee9d84d4bcdc67b2befa74f2dd30b46d42,"{""base"":""z"",""d"":""7"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
71113327692,1004,0,2213245.301,pymatching,2642451832649789d78639ec8a2afd89525e28dc52fc32ecfd44fa0ea226dda0,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""alternating"",""noise_model"":""SI1000"",""p"":""0.0001""}",
65308443477,1003,0,96919.141,pymatching,0296ff494b3a052c0dee408f2d0fbfba10407ae73decd66ec7c1e1a90afd34be,"{""base"":""z"",""d"":""7"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
65189757745,1001,0,240316.995,pymatching,4cc645c41bda596c4a7704d2474f61448c8545d14d9316438c56af5bd46a2c0a,"{""base"":""z"",""d"":""9"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""SI1000"",""p"":""0.0002""}",
53706717013,1001,0,82503.857,pymatching,98c3d1655edb9f73caf0e9295a2b2afc04a17328c544c8e09e3f3686645b1b60,"{""base"":""z"",""d"":""7"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
45216067413,1003,0,68581.217,pymatching,d68e126cdd2777da506d67324601fb06b36c7648e1562257458a2bfe1d64447f,"{""base"":""z"",""d"":""7"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
39201407590,0,0,223168.546,pymatching,8654bc69a7dd306262274322f5bdfd631ded367b48d4e0d50ed1fcede3bb6a48,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
37850796646,83,0,222179.513,pymatching,6ad1f643c7f26f55983b03d68088e92e0372e92a1b204ff5941a6a5ed352aee6,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_hook_proned_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
37160032870,2,0,219227.964,pymatching,c87d74fddf8f69fc2847266894f738b1417c9ddb4bb4afad3906480f8212f28a,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""alternating_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
34834828902,3,0,210012.93,pymatching,13513c203539533990abe0d3fee41917a7bf671d8b93d665a85ba2ab66cd1929,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""ZX_interleaved_Z2X_X2Z_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
34682219110,0,0,203456.599,pymatching,cc9c37293cc12f985719ddaac3db73ccaccad34857d126d3425dfcacff97d0e8,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""SI1000"",""p"":""0.0001""}",
34386083157,1,0,196692.793,pymatching,7a07bf0f1c6d9865dc6696f9c0f80112e3ffd47339634ee430a4e719d7009e16,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""alternating_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
34284490069,73,0,196051.586,pymatching,94d1b20e2d4edf9cb121810a3e2de39e0d31a61fc935333fd19ed650adc0a39d,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""alternating_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0002""}",
34169229653,0,0,196150.788,pymatching,9d540b16110b6cac776876069d5d6d1b95f9bc602844286dd817a873f9d363e6,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
33974896981,0,0,194304.357,pymatching,f60f692e0a4297cdb0aa57371373c323a0e52d7e3e83ce9bd0f043eaa51a1f1a,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""ZX_interleaved_Z2Z_X2X_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
33591249237,65,0,194020.976,pymatching,0c677f41f48f3000040d2ef1917c4781dd1656108aad7c16974a19bfdf119d73,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_hook_proned_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
33526292821,1,0,194308.51,pymatching,862905c019dd6cfa8bc8f74b6330a7863c5c4b1c334b1c78d3ad9145199cc529,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""ZX_interleaved_Z2X_X2Z_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0001""}",
32736515686,9,0,223350.65,pymatching,db5da8d86b5cd2a8b885b63538a4e513dbcbb48d32ee89a1c1064bf8f6529f48,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""SI1000"",""p"":""0.0002""}",
32204632678,127,0,219535.13199999998,pymatching,f45bba62749262fe71aeb68d0eff80a37482b9001e1c68cc0499fe0b48bbdc6a,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""alternating_memory"",""noise_model"":""SI1000"",""p"":""0.0002""}",
30460279125,968,0,196342.036,pymatching,fb7a883907261133705c2fe8f84b73e13c64bdb899724dba7c795e4cba5f78b8,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_hook_proned_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0002""}",
30401873237,5,0,196072.881,pymatching,c0c83b0a69477e009f3052fdc68b4116214f8df59a550cfaf6c66095f4f906b0,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""normal_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0002""}",
30204361045,38,0,196159.969,pymatching,679b3d28285e8c2802749c2e055ba852832ff773d22e1c55daa7dbf5b90bda68,"{""base"":""z"",""d"":""11"",""l"":""0"",""name"":""ZX_interleaved_Z2X_X2Z_memory"",""noise_model"":""uniform_depolarizing"",""p"":""0.0002""}",
